seasonType,eventId,playOrder,playId,typeId,text,shortText,period,clockValue,clockDisplayValue,teamId,scoringPlay,shootout,wallclock,goalPositionX,goalPositionY,fieldpositionX,fieldPositionY,fieldPosition2X,fieldPosition2Y,athleteId,participant,updateDateTime
13720,758417,2,46160331,70,Max Caputo (Melbourne City FC) Goal at 13',Max Caputo Goal,1,780,13',11143,0,0,2025-10-18 06:12:29,0.0,0.0,0.0,0.0,0.0,0.0,319968.0,Max Caputo,2025-10-19 05:21:24
13720,758417,3,46160370,94,Takeshi Kanamori (Melbourne City FC) Yellow Card at 34',Takeshi Kanamori Yellow Card,1,2040,34',11143,0,0,2025-10-18 06:33:35,0.0,0.0,0.0,0.0,0.0,0.0,211763.0,Takeshi Kanamori,2025-10-19 05:21:24
13720,758417,4,46160415,94,Angus Thurgate (Western Sydney Wanderers) Yellow Card at 57',Angus Thurgate Yellow Card,2,3420,57',13696,0,0,2025-10-18 07:15:04,0.0,0.0,0.0,0.0,0.0,0.0,269138.0,Angus Thurgate,2025-10-19 05:21:24
13720,758417,5,46160416,76,Alou Kuol (Western Sydney Wanderers) Substitution at 65',Alou Kuol Substitution,2,3900,65',13696,0,0,2025-10-18 07:22:40,0.0,0.0,0.0,0.0,0.0,0.0,303309.0,Alou Kuol,2025-10-19 05:21:24
13720,758417,6,46160417,76,Gabriel Cleur (Western Sydney Wanderers) Substitution at 65',Gabriel Cleur Substitution,2,3900,65',13696,0,0,2025-10-18 07:22:47,0.0,0.0,0.0,0.0,0.0,0.0,248888.0,Gabriel Cleur,2025-10-19 05:21:24
13720,758417,5,46160416,76,Alou Kuol (Western Sydney Wanderers) Substitution at 65',Alou Kuol Substitution,2,3900,65',13696,0,0,2025-10-18 07:22:40,0.0,0.0,0.0,0.0,0.0,0.0,232294.0,Steven Ugarkovic,2025-10-19 05:21:24
13720,758417,6,46160417,76,Gabriel Cleur (Western Sydney Wanderers) Substitution at 65',Gabriel Cleur Substitution,2,3900,65',13696,0,0,2025-10-18 07:22:47,0.0,0.0,0.0,0.0,0.0,0.0,346806.0,Aidan Simmons,2025-10-19 05:21:24
13720,758417,7,46160418,76,Zane Schreiber (Melbourne City FC) Substitution at 70',Zane Schreiber Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:09,0.0,0.0,0.0,0.0,0.0,0.0,368559.0,Zane Schreiber,2025-10-19 05:21:24
13720,758417,8,46160419,76,Emin Durakovic (Melbourne City FC) Substitution at 70',Emin Durakovic Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:16,0.0,0.0,0.0,0.0,0.0,0.0,346554.0,Emin Durakovic,2025-10-19 05:21:24
13720,758417,9,46160420,76,Kavian Rahmani (Melbourne City FC) Substitution at 70',Kavian Rahmani Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:17,0.0,0.0,0.0,0.0,0.0,0.0,394443.0,Kavian Rahmani,2025-10-19 05:21:24
13720,758417,7,46160418,76,Zane Schreiber (Melbourne City FC) Substitution at 70',Zane Schreiber Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:09,0.0,0.0,0.0,0.0,0.0,0.0,140994.0,Mathew Leckie,2025-10-19 05:21:24
13720,758417,8,46160419,76,Emin Durakovic (Melbourne City FC) Substitution at 70',Emin Durakovic Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:16,0.0,0.0,0.0,0.0,0.0,0.0,194351.0,Andreas Kuen,2025-10-19 05:21:24
13720,758417,9,46160420,76,Kavian Rahmani (Melbourne City FC) Substitution at 70',Kavian Rahmani Substitution,2,4200,70',11143,0,0,2025-10-18 07:28:17,0.0,0.0,0.0,0.0,0.0,0.0,221165.0,Elbasan Rashani,2025-10-19 05:21:24
13720,758417,10,46160421,94,Kavian Rahmani (Melbourne City FC) Yellow Card at 71',Kavian Rahmani Yellow Card,2,4260,71',11143,0,0,2025-10-18 07:29:12,0.0,0.0,0.0,0.0,0.0,0.0,394443.0,Kavian Rahmani,2025-10-19 05:21:24
13720,758417,11,46160422,76,Beckham Baker (Melbourne City FC) Substitution at 80',Beckham Baker Substitution,2,4800,80',11143,0,0,2025-10-18 07:38:10,0.0,0.0,0.0,0.0,0.0,0.0,409363.0,Beckham Baker,2025-10-19 05:21:24
13720,758417,12,46160423,76,Aydan Hammond (Western Sydney Wanderers) Substitution at 80',Aydan Hammond Substitution,2,4800,80',13696,0,0,2025-10-18 07:38:24,0.0,0.0,0.0,0.0,0.0,0.0,351363.0,Aydan Hammond,2025-10-19 05:21:24
13720,758417,11,46160422,76,Beckham Baker (Melbourne City FC) Substitution at 80',Beckham Baker Substitution,2,4800,80',11143,0,0,2025-10-18 07:38:10,0.0,0.0,0.0,0.0,0.0,0.0,211763.0,Takeshi Kanamori,2025-10-19 05:21:24
13720,758417,12,46160423,76,Aydan Hammond (Western Sydney Wanderers) Substitution at 80',Aydan Hammond Substitution,2,4800,80',13696,0,0,2025-10-18 07:38:24,0.0,0.0,0.0,0.0,0.0,0.0,175958.0,Kosta Barbarouses,2025-10-19 05:21:24
13720,758417,13,46160424,94,Alou Kuol (Western Sydney Wanderers) Yellow Card at 84',Alou Kuol Yellow Card,2,5040,84',13696,0,0,2025-10-18 07:41:48,0.0,0.0,0.0,0.0,0.0,0.0,303309.0,Alou Kuol,2025-10-19 05:21:24
13720,758417,14,46160425,76,Dylan Scicluna (Western Sydney Wanderers) Substitution at 91',Dylan Scicluna Substitution,2,5400,90'+1',13696,0,0,2025-10-18 07:48:34,0.0,0.0,0.0,0.0,0.0,0.0,346808.0,Dylan Scicluna,2025-10-19 05:21:24
13720,758417,15,46160426,76,Awan Lual (Western Sydney Wanderers) Substitution at 91',Awan Lual Substitution,2,5400,90'+1',13696,0,0,2025-10-18 07:48:38,0.0,0.0,0.0,0.0,0.0,0.0,388454.0,Awan Lual,2025-10-19 05:21:24
13720,758417,16,46160427,76,Harrison Shillington (Melbourne City FC) Substitution at 91',Harrison Shillington Substitutio,2,5400,90'+1',11143,0,0,2025-10-18 07:48:41,0.0,0.0,0.0,0.0,0.0,0.0,368568.0,Harrison Shillington,2025-10-19 05:21:24
13720,758417,14,46160425,76,Dylan Scicluna (Western Sydney Wanderers) Substitution at 91',Dylan Scicluna Substitution,2,5400,90'+1',13696,0,0,2025-10-18 07:48:34,0.0,0.0,0.0,0.0,0.0,0.0,269138.0,Angus Thurgate,2025-10-19 05:21:24
13720,758417,15,46160426,76,Awan Lual (Western Sydney Wanderers) Substitution at 91',Awan Lual Substitution,2,5400,90'+1',13696,0,0,2025-10-18 07:48:38,0.0,0.0,0.0,0.0,0.0,0.0,194906.0,Brandon Borrello,2025-10-19 05:21:24
13720,758417,16,46160427,76,Harrison Shillington (Melbourne City FC) Substitution at 91',Harrison Shillington Substitutio,2,5400,90'+1',11143,0,0,2025-10-18 07:48:41,0.0,0.0,0.0,0.0,0.0,0.0,260642.0,Nathaniel Atkinson,2025-10-19 05:21:24
13720,758418,1,46160436,94,Sam Cosgrove (Auckland FC) Yellow Card at 35',Sam Cosgrove Yellow Card,1,2100,35',22344,0,0,2025-10-18 09:15:27,0.0,0.0,0.0,0.0,0.0,0.0,214938.0,Sam Cosgrove,2025-10-19 05:21:24
13720,758418,2,46160437,94,Louis Verstraete (Auckland FC) Yellow Card at 38',Louis Verstraete Yellow Card,1,2280,38',22344,0,0,2025-10-18 09:18:23,0.0,0.0,0.0,0.0,0.0,0.0,251142.0,Louis Verstraete,2025-10-19 05:21:24
13720,758418,3,46160445,94,Marlee Francois (Auckland FC) Yellow Card at 53',Marlee Francois Yellow Card,2,3180,53',22344,0,0,2025-10-18 09:50:01,0.0,0.0,0.0,0.0,0.0,0.0,358304.0,Marlee Francois,2025-10-19 05:21:24
13720,758418,4,46160447,76,Juan Mata (Melbourne Victory) Substitution at 68',Juan Mata Substitution,2,4080,68',5328,0,0,2025-10-18 10:05:00,0.0,0.0,0.0,0.0,0.0,0.0,103025.0,Juan Mata,2025-10-19 05:21:24
13720,758418,5,46160448,76,Matthew Grimaldi (Melbourne Victory) Substitution at 68',Matthew Grimaldi Substitution,2,4080,68',5328,0,0,2025-10-18 10:05:08,0.0,0.0,0.0,0.0,0.0,0.0,368565.0,Matthew Grimaldi,2025-10-19 05:21:24
13720,758418,6,46160449,76,Guillermo May (Auckland FC) Substitution at 68',Guillermo May Substitution,2,4080,68',22344,0,0,2025-10-18 10:05:15,0.0,0.0,0.0,0.0,0.0,0.0,235848.0,Guillermo May,2025-10-19 05:21:24
13720,758418,7,46160450,76,Logan Rogerson (Auckland FC) Substitution at 68',Logan Rogerson Substitution,2,4080,68',22344,0,0,2025-10-18 10:05:25,0.0,0.0,0.0,0.0,0.0,0.0,228281.0,Logan Rogerson,2025-10-19 05:21:24
13720,758418,4,46160447,76,Juan Mata (Melbourne Victory) Substitution at 68',Juan Mata Substitution,2,4080,68',5328,0,0,2025-10-18 10:05:00,0.0,0.0,0.0,0.0,0.0,0.0,409326.0,Xavier Stella,2025-10-19 05:21:24
13720,758418,5,46160448,76,Matthew Grimaldi (Melbourne Victory) Substitution at 68',Matthew Grimaldi Substitution,2,4080,68',5328,0,0,2025-10-18 10:05:08,0.0,0.0,0.0,0.0,0.0,0.0,297813.0,Keegan Jelacic,2025-10-19 05:21:24
13720,758418,6,46160449,76,Guillermo May (Auckland FC) Substitution at 68',Guillermo May Substitution,2,4080,68',22344,0,0,2025-10-18 10:05:15,0.0,0.0,0.0,0.0,0.0,0.0,249186.0,Lachlan Brook,2025-10-19 05:21:24
13720,758418,7,46160450,76,Logan Rogerson (Auckland FC) Substitution at 68',Logan Rogerson Substitution,2,4080,68',22344,0,0,2025-10-18 10:05:25,0.0,0.0,0.0,0.0,0.0,0.0,358304.0,Marlee Francois,2025-10-19 05:21:24
13720,758418,8,46160451,76,William Gillion (Auckland FC) Substitution at 78',William Gillion Substitution,2,4680,78',22344,0,0,2025-10-18 10:15:27,0.0,0.0,0.0,0.0,0.0,0.0,358410.0,William Gillion,2025-10-19 05:21:24
13720,758418,8,46160451,76,William Gillion (Auckland FC) Substitution at 78',William Gillion Substitution,2,4680,78',22344,0,0,2025-10-18 10:15:27,0.0,0.0,0.0,0.0,0.0,0.0,214938.0,Sam Cosgrove,2025-10-19 05:21:24
13720,758418,9,46160452,76,Cameron Howieson (Auckland FC) Substitution at 79',Cameron Howieson Substitution,2,4740,79',22344,0,0,2025-10-18 10:15:49,0.0,0.0,0.0,0.0,0.0,0.0,159466.0,Cameron Howieson,2025-10-19 05:21:24
13720,758418,9,46160452,76,Cameron Howieson (Auckland FC) Substitution at 79',Cameron Howieson Substitution,2,4740,79',22344,0,0,2025-10-18 10:15:49,0.0,0.0,0.0,0.0,0.0,0.0,228412.0,Jake Brimmer,2025-10-19 05:21:24
13720,758418,10,46160453,76,Jing Lual (Melbourne Victory) Substitution at 83',Jing Lual Substitution,2,4980,83',5328,0,0,2025-10-18 10:20:21,0.0,0.0,0.0,0.0,0.0,0.0,319924.0,Jing Lual,2025-10-19 05:21:24
13720,758418,10,46160453,76,Jing Lual (Melbourne Victory) Substitution at 83',Jing Lual Substitution,2,4980,83',5328,0,0,2025-10-18 10:20:21,0.0,0.0,0.0,0.0,0.0,0.0,196064.0,Nikolaos Vergos,2025-10-19 05:21:24
13720,758419,1,46160456,70,Jaiden Kucharski (Perth Glory) Goal at 16',Jaiden Kucharski Goal,1,960,16',5322,0,0,2025-10-18 11:01:37,0.0,0.0,0.0,0.0,0.0,0.0,336923.0,Jaiden Kucharski,2025-10-19 05:21:24
13720,758419,2,46160459,70,Adam Taggart (Perth Glory) Goal at 26',Adam Taggart Goal,1,1560,26',5322,0,0,2025-10-18 11:11:11,0.0,0.0,0.0,0.0,0.0,0.0,155209.0,Adam Taggart,2025-10-20 05:21:48
13720,758419,3,46160514,70,Ifeanyi Eze (Wellington Phoenix FC) Goal at 48',Ifeanyi Eze Goal,1,2700,45'+3',8352,0,0,2025-10-18 11:33:39,0.0,0.0,0.0,0.0,0.0,0.0,410623.0,Ifeanyi Eze,2025-10-19 05:21:24
13720,758419,4,46160647,76,William Freney (Perth Glory) Substitution at 45',William Freney Substitution,2,2700,45',5322,0,0,2025-10-18 11:49:51,0.0,0.0,0.0,0.0,0.0,0.0,386268.0,William Freney,2025-10-19 05:21:24
13720,758419,4,46160647,76,William Freney (Perth Glory) Substitution at 45',William Freney Substitution,2,2700,45',5322,0,0,2025-10-18 11:49:51,0.0,0.0,0.0,0.0,0.0,0.0,200396.0,Brandon O'Neill,2025-10-19 05:21:24
13720,758419,5,46160690,94,William Freney (Perth Glory) Yellow Card at 49',William Freney Yellow Card,2,2940,49',5322,0,0,2025-10-18 11:54:02,0.0,0.0,0.0,0.0,0.0,0.0,386268.0,William Freney,2025-10-19 05:21:24
13720,758419,6,46160726,94,Rhys Bozinovski (Perth Glory) Yellow Card at 53',Rhys Bozinovski Yellow Card,2,3180,53',5322,0,0,2025-10-18 11:58:31,0.0,0.0,0.0,0.0,0.0,0.0,328547.0,Rhys Bozinovski,2025-10-19 05:21:24
